"REF_SECTOR","TIME_PERIOD","ACCOUNTING_ENTRY","STO","PRODUCT","ACTIVITY","signe","formule","id_formule"
"S1",2022,"B","B1G","_T","A",-1,"Ventilation en activité",21
"S1",2022,"B","B1G","_T","B",-1,"Ventilation en activité",21
"S1",2022,"B","B1G","_T","C",-1,"Ventilation en activité",21
"S1",2022,"B","B1G","_T","D",-1,"Ventilation en activité",21
"S1",2022,"B","B1G","_T","E",-1,"Ventilation en activité",21
"S1",2022,"B","B1G","_T","F",-1,"Ventilation en activité",21
"S1",2022,"B","B1G","_T","G",-1,"Ventilation en activité",21
"S1",2022,"B","B1G","_T","H",-1,"Ventilation en activité",21
"S1",2022,"B","B1G","_T","I",-1,"Ventilation en activité",21
"S1",2022,"B","B1G","_T","J",-1,"Ventilation en activité",21
"S1",2022,"B","B1G","_T","K",-1,"Ventilation en activité",21
"S1",2022,"B","B1G","_T","L",-1,"Ventilation en activité",21
"S1",2022,"B","B1G","_T","M",-1,"Ventilation en activité",21
"S1",2022,"B","B1G","_T","N",-1,"Ventilation en activité",21
"S1",2022,"B","B1G","_T","O",-1,"Ventilation en activité",21
"S1",2022,"B","B1G","_T","P",-1,"Ventilation en activité",21
"S1",2022,"B","B1G","_T","Q",-1,"Ventilation en activité",21
"S1",2022,"B","B1G","_T","R",-1,"Ventilation en activité",21
"S1",2022,"B","B1G","_T","S",-1,"Ventilation en activité",21
"S1",2022,"B","B1G","_T","T",-1,"Ventilation en activité",21
"S1",2015,"D","D1","_T","_T",1,"Ventilation en activité",22
"S1",2015,"D","D1","_T","A",-1,"Ventilation en activité",22
"S1",2015,"D","D1","_T","B",-1,"Ventilation en activité",22
"S1",2015,"D","D1","_T","C",-1,"Ventilation en activité",22
"S1",2015,"D","D1","_T","D",-1,"Ventilation en activité",22
"S1",2015,"D","D1","_T","E",-1,"Ventilation en activité",22
"S1",2015,"D","D1","_T","F",-1,"Ventilation en activité",22
"S1",2015,"D","D1","_T","G",-1,"Ventilation en activité",22
"S1",2015,"D","D1","_T","H",-1,"Ventilation en activité",22
"S1",2015,"D","D1","_T","I",-1,"Ventilation en activité",22
"S1",2015,"D","D1","_T","J",-1,"Ventilation en activité",22
"S1",2015,"D","D1","_T","K",-1,"Ventilation en activité",22
"S1",2015,"D","D1","_T","L",-1,"Ventilation en activité",22
"S1",2015,"D","D1","_T","M",-1,"Ventilation en activité",22
"S1",2015,"D","D1","_T","N",-1,"Ventilation en activité",22
"S1",2015,"D","D1","_T","O",-1,"Ventilation en activité",22
"S1",2015,"D","D1","_T","P",-1,"Ventilation en activité",22
"S1",2015,"D","D1","_T","Q",-1,"Ventilation en activité",22
"S1",2015,"D","D1","_T","R",-1,"Ventilation en activité",22
"S1",2015,"D","D1","_T","S",-1,"Ventilation en activité",22
"S1",2015,"D","D1","_T","T",-1,"Ventilation en activité",22
"S1",1994,"D","P2","_T","_T",1,"Ventilation en activité",23
"S1",1994,"D","P2","_T","A",-1,"Ventilation en activité",23
"S1",1994,"D","P2","_T","B",-1,"Ventilation en activité",23
"S1",1994,"D","P2","_T","C",-1,"Ventilation en activité",23
"S1",1994,"D","P2","_T","D",-1,"Ventilation en activité",23
"S1",1994,"D","P2","_T","E",-1,"Ventilation en activité",23
"S1",1994,"D","P2","_T","F",-1,"Ventilation en activité",23
"S1",1994,"D","P2","_T","G",-1,"Ventilation en activité",23
"S1",1994,"D","P2","_T","H",-1,"Ventilation en activité",23
"S1",1994,"D","P2","_T","I",-1,"Ventilation en activité",23
"S1",1994,"D","P2","_T","J",-1,"Ventilation en activité",23
"S1",1994,"D","P2","_T","K",-1,"Ventilation en activité",23
"S1",1994,"D","P2","_T","L",-1,"Ventilation en activité",23
"S1",1994,"D","P2","_T","M",-1,"Ventilation en activité",23
"S1",1994,"D","P2","_T","N",-1,"Ventilation en activité",23
"S1",1994,"D","P2","_T","O",-1,"Ventilation en activité",23
"S1",1994,"D","P2","_T","P",-1,"Ventilation en activité",23
"S1",1994,"D","P2","_T","Q",-1,"Ventilation en activité",23
"S1",1994,"D","P2","_T","R",-1,"Ventilation en activité",23
"S1",1994,"D","P2","_T","S",-1,"Ventilation en activité",23
"S1",2009,"B","B1G","_T","_T",1,"Ventilation en activité",24
"S1",2009,"B","B1G","_T","A",-1,"Ventilation en activité",24
"S1",2009,"B","B1G","_T","B",-1,"Ventilation en activité",24
"S1",2009,"B","B1G","_T","C",-1,"Ventilation en activité",24
"S1",2009,"B","B1G","_T","D",-1,"Ventilation en activité",24
"S1",2009,"B","B1G","_T","E",-1,"Ventilation en activité",24
"S1",2009,"B","B1G","_T","F",-1,"Ventilation en activité",24
"S1",2009,"B","B1G","_T","G",-1,"Ventilation en activité",24
"S1",2009,"B","B1G","_T","H",-1,"Ventilation en activité",24
"S1",2009,"B","B1G","_T","I",-1,"Ventilation en activité",24
"S1",2009,"B","B1G","_T","J",-1,"Ventilation en activité",24
"S1",2009,"B","B1G","_T","K",-1,"Ventilation en activité",24
"S1",2009,"B","B1G","_T","L",-1,"Ventilation en activité",24
"S1",2009,"B","B1G","_T","M",-1,"Ventilation en activité",24
"S1",2009,"B","B1G","_T","N",-1,"Ventilation en activité",24
"S1",2009,"B","B1G","_T","O",-1,"Ventilation en activité",24
"S1",2009,"B","B1G","_T","P",-1,"Ventilation en activité",24
"S1",2009,"B","B1G","_T","Q",-1,"Ventilation en activité",24
"S1",2009,"B","B1G","_T","R",-1,"Ventilation en activité",24
"S1",2009,"B","B1G","_T","S",-1,"Ventilation en activité",24
"S1",2009,"B","B1G","_T","T",-1,"Ventilation en activité",24
"S1",2017,"B","B1G","_T","_T",1,"Ventilation en activité",25
"S1",2017,"B","B1G","_T","A",-1,"Ventilation en activité",25
"S1",2017,"B","B1G","_T","B",-1,"Ventilation en activité",25
"S1",2017,"B","B1G","_T","C",-1,"Ventilation en activité",25
"S1",2017,"B","B1G","_T","D",-1,"Ventilation en activité",25
"S1",2017,"B","B1G","_T","E",-1,"Ventilation en activité",25
"S1",2017,"B","B1G","_T","F",-1,"Ventilation en activité",25
"S1",2017,"B","B1G","_T","G",-1,"Ventilation en activité",25
"S1",2017,"B","B1G","_T","H",-1,"Ventilation en activité",25
"S1",2017,"B","B1G","_T","I",-1,"Ventilation en activité",25
"S1",2017,"B","B1G","_T","J",-1,"Ventilation en activité",25
"S1",2017,"B","B1G","_T","K",-1,"Ventilation en activité",25
"S1",2017,"B","B1G","_T","L",-1,"Ventilation en activité",25
"S1",2017,"B","B1G","_T","M",-1,"Ventilation en activité",25
"S1",2017,"B","B1G","_T","N",-1,"Ventilation en activité",25
"S1",2017,"B","B1G","_T","O",-1,"Ventilation en activité",25
"S1",2017,"B","B1G","_T","P",-1,"Ventilation en activité",25
"S1",2017,"B","B1G","_T","Q",-1,"Ventilation en activité",25
"S1",2017,"B","B1G","_T","R",-1,"Ventilation en activité",25
"S1",2017,"B","B1G","_T","S",-1,"Ventilation en activité",25
"S1",2017,"B","B1G","_T","T",-1,"Ventilation en activité",25
"S1",2006,"B","B1G","_T","_T",1,"Ventilation en activité",26
"S1",2006,"B","B1G","_T","A",-1,"Ventilation en activité",26
"S1",2006,"B","B1G","_T","B",-1,"Ventilation en activité",26
"S1",2006,"B","B1G","_T","C",-1,"Ventilation en activité",26
"S1",2006,"B","B1G","_T","D",-1,"Ventilation en activité",26
"S1",2006,"B","B1G","_T","E",-1,"Ventilation en activité",26
"S1",2006,"B","B1G","_T","F",-1,"Ventilation en activité",26
"S1",2006,"B","B1G","_T","G",-1,"Ventilation en activité",26
"S1",2006,"B","B1G","_T","H",-1,"Ventilation en activité",26
"S1",2006,"B","B1G","_T","I",-1,"Ventilation en activité",26
"S1",2006,"B","B1G","_T","J",-1,"Ventilation en activité",26
"S1",2006,"B","B1G","_T","K",-1,"Ventilation en activité",26
"S1",2006,"B","B1G","_T","L",-1,"Ventilation en activité",26
"S1",2006,"B","B1G","_T","M",-1,"Ventilation en activité",26
"S1",2006,"B","B1G","_T","N",-1,"Ventilation en activité",26
"S1",2006,"B","B1G","_T","O",-1,"Ventilation en activité",26
"S1",2006,"B","B1G","_T","P",-1,"Ventilation en activité",26
"S1",2006,"B","B1G","_T","Q",-1,"Ventilation en activité",26
"S1",2006,"B","B1G","_T","R",-1,"Ventilation en activité",26
"S1",2006,"B","B1G","_T","S",-1,"Ventilation en activité",26
"S1",2006,"B","B1G","_T","T",-1,"Ventilation en activité",26
"S1",1996,"D","P2","_T","_T",1,"Ventilation en activité",27
"S1",1996,"D","P2","_T","A",-1,"Ventilation en activité",27
"S1",1996,"D","P2","_T","B",-1,"Ventilation en activité",27
"S1",1996,"D","P2","_T","C",-1,"Ventilation en activité",27
"S1",1996,"D","P2","_T","D",-1,"Ventilation en activité",27
"S1",1996,"D","P2","_T","E",-1,"Ventilation en activité",27
"S1",1996,"D","P2","_T","F",-1,"Ventilation en activité",27
"S1",1996,"D","P2","_T","G",-1,"Ventilation en activité",27
"S1",1996,"D","P2","_T","H",-1,"Ventilation en activité",27
"S1",1996,"D","P2","_T","I",-1,"Ventilation en activité",27
"S1",1996,"D","P2","_T","J",-1,"Ventilation en activité",27
"S1",1996,"D","P2","_T","K",-1,"Ventilation en activité",27
"S1",1996,"D","P2","_T","L",-1,"Ventilation en activité",27
"S1",1996,"D","P2","_T","M",-1,"Ventilation en activité",27
"S1",1996,"D","P2","_T","N",-1,"Ventilation en activité",27
"S1",1996,"D","P2","_T","O",-1,"Ventilation en activité",27
"S1",1996,"D","P2","_T","P",-1,"Ventilation en activité",27
"S1",1996,"D","P2","_T","Q",-1,"Ventilation en activité",27
"S1",1996,"D","P2","_T","R",-1,"Ventilation en activité",27
"S1",1996,"D","P2","_T","S",-1,"Ventilation en activité",27
"S1",1998,"D","D11","_T","_T",1,"Ventilation en activité",28
"S1",1998,"D","D11","_T","A",-1,"Ventilation en activité",28
"S1",1998,"D","D11","_T","B",-1,"Ventilation en activité",28
"S1",1998,"D","D11","_T","C",-1,"Ventilation en activité",28
"S1",1998,"D","D11","_T","D",-1,"Ventilation en activité",28
"S1",1998,"D","D11","_T","E",-1,"Ventilation en activité",28
"S1",1998,"D","D11","_T","F",-1,"Ventilation en activité",28
"S1",1998,"D","D11","_T","G",-1,"Ventilation en activité",28
"S1",1998,"D","D11","_T","H",-1,"Ventilation en activité",28
"S1",1998,"D","D11","_T","I",-1,"Ventilation en activité",28
"S1",1998,"D","D11","_T","J",-1,"Ventilation en activité",28
"S1",1998,"D","D11","_T","K",-1,"Ventilation en activité",28
"S1",1998,"D","D11","_T","L",-1,"Ventilation en activité",28
"S1",1998,"D","D11","_T","M",-1,"Ventilation en activité",28
"S1",1998,"D","D11","_T","N",-1,"Ventilation en activité",28
"S1",1998,"D","D11","_T","O",-1,"Ventilation en activité",28
"S1",1998,"D","D11","_T","P",-1,"Ventilation en activité",28
"S1",1998,"D","D11","_T","Q",-1,"Ventilation en activité",28
"S1",1998,"D","D11","_T","R",-1,"Ventilation en activité",28
"S1",1998,"D","D11","_T","S",-1,"Ventilation en activité",28
"S1",1998,"D","D11","_T","T",-1,"Ventilation en activité",28
"S1",2011,"C","P1","_T","_T",1,"Ventilation en activité",29
"S1",2011,"C","P1","_T","A",-1,"Ventilation en activité",29
"S1",2011,"C","P1","_T","B",-1,"Ventilation en activité",29
"S1",2011,"C","P1","_T","C",-1,"Ventilation en activité",29
"S1",2011,"C","P1","_T","D",-1,"Ventilation en activité",29
"S1",2011,"C","P1","_T","E",-1,"Ventilation en activité",29
"S1",2011,"C","P1","_T","F",-1,"Ventilation en activité",29
"S1",2011,"C","P1","_T","G",-1,"Ventilation en activité",29
"S1",2011,"C","P1","_T","H",-1,"Ventilation en activité",29
"S1",2011,"C","P1","_T","I",-1,"Ventilation en activité",29
"S1",2011,"C","P1","_T","J",-1,"Ventilation en activité",29
"S1",2011,"C","P1","_T","K",-1,"Ventilation en activité",29
"S1",2011,"C","P1","_T","L",-1,"Ventilation en activité",29
"S1",2011,"C","P1","_T","M",-1,"Ventilation en activité",29
"S1",2011,"C","P1","_T","N",-1,"Ventilation en activité",29
"S1",2011,"C","P1","_T","O",-1,"Ventilation en activité",29
"S1",2011,"C","P1","_T","P",-1,"Ventilation en activité",29
"S1",2011,"C","P1","_T","Q",-1,"Ventilation en activité",29
"S1",2011,"C","P1","_T","R",-1,"Ventilation en activité",29
"S1",2011,"C","P1","_T","S",-1,"Ventilation en activité",29
"S1",2011,"C","P1","_T","T",-1,"Ventilation en activité",29
"S1",2007,"B","B1G","_T","_T",1,"Ventilation en activité",30
"S1",2007,"B","B1G","_T","A",-1,"Ventilation en activité",30
"S1",2007,"B","B1G","_T","B",-1,"Ventilation en activité",30
"S1",2007,"B","B1G","_T","C",-1,"Ventilation en activité",30
"S1",2007,"B","B1G","_T","D",-1,"Ventilation en activité",30
"S1",2007,"B","B1G","_T","E",-1,"Ventilation en activité",30
"S1",2007,"B","B1G","_T","F",-1,"Ventilation en activité",30
"S1",2007,"B","B1G","_T","G",-1,"Ventilation en activité",30
"S1",2007,"B","B1G","_T","H",-1,"Ventilation en activité",30
"S1",2007,"B","B1G","_T","I",-1,"Ventilation en activité",30
"S1",2007,"B","B1G","_T","J",-1,"Ventilation en activité",30
"S1",2007,"B","B1G","_T","K",-1,"Ventilation en activité",30
"S1",2007,"B","B1G","_T","L",-1,"Ventilation en activité",30
"S1",2007,"B","B1G","_T","M",-1,"Ventilation en activité",30
"S1",2007,"B","B1G","_T","N",-1,"Ventilation en activité",30
"S1",2007,"B","B1G","_T","O",-1,"Ventilation en activité",30
"S1",2007,"B","B1G","_T","P",-1,"Ventilation en activité",30
"S1",2007,"B","B1G","_T","Q",-1,"Ventilation en activité",30
"S1",2007,"B","B1G","_T","R",-1,"Ventilation en activité",30
"S1",2007,"B","B1G","_T","S",-1,"Ventilation en activité",30
"S1",2007,"B","B1G","_T","T",-1,"Ventilation en activité",30
"S1",2002,"B","B1G","_T","_T",1,"Ventilation en activité",31
"S1",2002,"B","B1G","_T","A",-1,"Ventilation en activité",31
"S1",2002,"B","B1G","_T","B",-1,"Ventilation en activité",31
"S1",2002,"B","B1G","_T","C",-1,"Ventilation en activité",31
"S1",2002,"B","B1G","_T","D",-1,"Ventilation en activité",31
"S1",2002,"B","B1G","_T","E",-1,"Ventilation en activité",31
"S1",2002,"B","B1G","_T","F",-1,"Ventilation en activité",31
"S1",2002,"B","B1G","_T","G",-1,"Ventilation en activité",31
"S1",2002,"B","B1G","_T","H",-1,"Ventilation en activité",31
"S1",2002,"B","B1G","_T","I",-1,"Ventilation en activité",31
"S1",2002,"B","B1G","_T","J",-1,"Ventilation en activité",31
"S1",2002,"B","B1G","_T","K",-1,"Ventilation en activité",31
"S1",2002,"B","B1G","_T","L",-1,"Ventilation en activité",31
"S1",2002,"B","B1G","_T","M",-1,"Ventilation en activité",31
"S1",2002,"B","B1G","_T","N",-1,"Ventilation en activité",31
"S1",2002,"B","B1G","_T","O",-1,"Ventilation en activité",31
"S1",2002,"B","B1G","_T","P",-1,"Ventilation en activité",31
"S1",2002,"B","B1G","_T","Q",-1,"Ventilation en activité",31
"S1",2002,"B","B1G","_T","R",-1,"Ventilation en activité",31
"S1",2002,"B","B1G","_T","S",-1,"Ventilation en activité",31
"S1",2002,"B","B1G","_T","T",-1,"Ventilation en activité",31
"S1",2019,"D","D1","_T","_T",1,"Ventilation en activité",32
"S1",2019,"D","D1","_T","A",-1,"Ventilation en activité",32
"S1",2019,"D","D1","_T","B",-1,"Ventilation en activité",32
"S1",2019,"D","D1","_T","C",-1,"Ventilation en activité",32
"S1",2019,"D","D1","_T","D",-1,"Ventilation en activité",32
"S1",2019,"D","D1","_T","E",-1,"Ventilation en activité",32
"S1",2019,"D","D1","_T","F",-1,"Ventilation en activité",32
"S1",2019,"D","D1","_T","G",-1,"Ventilation en activité",32
"S1",2019,"D","D1","_T","H",-1,"Ventilation en activité",32
"S1",2019,"D","D1","_T","I",-1,"Ventilation en activité",32
"S1",2019,"D","D1","_T","J",-1,"Ventilation en activité",32
"S1",2019,"D","D1","_T","K",-1,"Ventilation en activité",32
"S1",2019,"D","D1","_T","L",-1,"Ventilation en activité",32
"S1",2019,"D","D1","_T","M",-1,"Ventilation en activité",32
"S1",2019,"D","D1","_T","N",-1,"Ventilation en activité",32
"S1",2019,"D","D1","_T","O",-1,"Ventilation en activité",32
"S1",2019,"D","D1","_T","P",-1,"Ventilation en activité",32
"S1",2019,"D","D1","_T","Q",-1,"Ventilation en activité",32
"S1",2019,"D","D1","_T","R",-1,"Ventilation en activité",32
"S1",2019,"D","D1","_T","S",-1,"Ventilation en activité",32
"S1",2019,"D","D1","_T","T",-1,"Ventilation en activité",32
"S1",2001,"D","D11","_T","_T",1,"Ventilation en activité",33
"S1",2001,"D","D11","_T","A",-1,"Ventilation en activité",33
"S1",2001,"D","D11","_T","B",-1,"Ventilation en activité",33
"S1",2001,"D","D11","_T","C",-1,"Ventilation en activité",33
"S1",2001,"D","D11","_T","D",-1,"Ventilation en activité",33
"S1",2001,"D","D11","_T","E",-1,"Ventilation en activité",33
"S1",2001,"D","D11","_T","F",-1,"Ventilation en activité",33
"S1",2001,"D","D11","_T","G",-1,"Ventilation en activité",33
"S1",2001,"D","D11","_T","H",-1,"Ventilation en activité",33
"S1",2001,"D","D11","_T","I",-1,"Ventilation en activité",33
"S1",2001,"D","D11","_T","J",-1,"Ventilation en activité",33
"S1",2001,"D","D11","_T","K",-1,"Ventilation en activité",33
"S1",2001,"D","D11","_T","L",-1,"Ventilation en activité",33
"S1",2001,"D","D11","_T","M",-1,"Ventilation en activité",33
"S1",2001,"D","D11","_T","N",-1,"Ventilation en activité",33
"S1",2001,"D","D11","_T","O",-1,"Ventilation en activité",33
"S1",2001,"D","D11","_T","P",-1,"Ventilation en activité",33
"S1",2001,"D","D11","_T","Q",-1,"Ventilation en activité",33
"S1",2001,"D","D11","_T","R",-1,"Ventilation en activité",33
"S1",2001,"D","D11","_T","S",-1,"Ventilation en activité",33
"S1",2001,"D","D11","_T","T",-1,"Ventilation en activité",33
"S1",1999,"B","B2A3N","_T","_T",1,"Ventilation en activité",34
"S1",1999,"B","B2A3N","_T","A",-1,"Ventilation en activité",34
"S1",1999,"B","B2A3N","_T","B",-1,"Ventilation en activité",34
"S1",1999,"B","B2A3N","_T","C",-1,"Ventilation en activité",34
"S1",1999,"B","B2A3N","_T","D",-1,"Ventilation en activité",34
"S1",1999,"B","B2A3N","_T","E",-1,"Ventilation en activité",34
"S1",1999,"B","B2A3N","_T","F",-1,"Ventilation en activité",34
"S1",1999,"B","B2A3N","_T","G",-1,"Ventilation en activité",34
"S1",1999,"B","B2A3N","_T","H",-1,"Ventilation en activité",34
"S1",1999,"B","B2A3N","_T","I",-1,"Ventilation en activité",34
"S1",1999,"B","B2A3N","_T","J",-1,"Ventilation en activité",34
"S1",1999,"B","B2A3N","_T","K",-1,"Ventilation en activité",34
"S1",1999,"B","B2A3N","_T","L",-1,"Ventilation en activité",34
"S1",1999,"B","B2A3N","_T","M",-1,"Ventilation en activité",34
"S1",1999,"B","B2A3N","_T","N",-1,"Ventilation en activité",34
"S1",1999,"B","B2A3N","_T","O",-1,"Ventilation en activité",34
"S1",1999,"B","B2A3N","_T","P",-1,"Ventilation en activité",34
"S1",1999,"B","B2A3N","_T","Q",-1,"Ventilation en activité",34
"S1",1999,"B","B2A3N","_T","R",-1,"Ventilation en activité",34
"S1",1999,"B","B2A3N","_T","S",-1,"Ventilation en activité",34
"S1",1999,"B","B2A3N","_T","T",-1,"Ventilation en activité",34
"S1",1986,"D","D11","_T","_T",1,"Ventilation en activité",35
"S1",1986,"D","D11","_T","A",-1,"Ventilation en activité",35
"S1",1986,"D","D11","_T","B",-1,"Ventilation en activité",35
"S1",1986,"D","D11","_T","C",-1,"Ventilation en activité",35
"S1",1986,"D","D11","_T","D",-1,"Ventilation en activité",35
"S1",1986,"D","D11","_T","E",-1,"Ventilation en activité",35
"S1",1986,"D","D11","_T","F",-1,"Ventilation en activité",35
"S1",1986,"D","D11","_T","G",-1,"Ventilation en activité",35
"S1",1986,"D","D11","_T","H",-1,"Ventilation en activité",35
"S1",1986,"D","D11","_T","I",-1,"Ventilation en activité",35
"S1",1986,"D","D11","_T","J",-1,"Ventilation en activité",35
