"COUNTERPART_AREA";"ACCOUNTING_ENTRY";"STO";"ACTIVITY";"UNIT_MEASURE";"PRICES";"VALUATION";"FREQ";"REF_AREA";"GEO";"GEO_OBJECT";"OBS_STATUS";"CONF_STATUS";"DECIMALS";"UNIT_MULT";"OBS_STATUS_FR";"TIME_PERIOD";"OBS_VALUE"
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"1";"6";"D";2004;214.5
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"1";"6";"D";2005;199.9
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"1";"6";"D";2003;209
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"1";"6";"D";2006;250.8
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ";"76";"REG";"A";"F";"1";"6";"D";2009;891.2
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ";"76";"REG";"A";"F";"1";"6";"D";2010;937.8
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRI3";"F";"FRANCE";"A";"F";"1";"6";"D";2003;99.7
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRI3";"F";"FRANCE";"A";"F";"1";"6";"D";2004;106.9
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRI3";"F";"FRANCE";"A";"F";"1";"6";"D";2002;100
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRI3";"F";"FRANCE";"A";"F";"1";"6";"D";2001;100.9
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRI3";"F";"FRANCE";"A";"F";"1";"6";"D";2000;84.3
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRE";"32";"REG";"A";"F";"1";"6";"D";2008;690.5
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRE";"32";"REG";"A";"F";"1";"6";"D";2006;689.2
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRE";"32";"REG";"A";"F";"1";"6";"D";2005;558.6
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRE";"32";"REG";"A";"F";"1";"6";"D";2004;596.4
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRE";"32";"REG";"A";"F";"1";"6";"D";2007;631.9
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FR10";"F";"FRANCE";"A";"F";"1";"6";"D";2001;9756.9
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FR10";"F";"FRANCE";"A";"F";"1";"6";"D";2002;9778.6
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FR10";"F";"FRANCE";"A";"F";"1";"6";"D";2003;10132.2
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FR10";"F";"FRANCE";"A";"F";"1";"6";"D";2004;10574
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FR10";"F";"FRANCE";"A";"F";"1";"6";"D";2000;9522.3
"W0";"D";"P51G";"F";"XDC";"V";"S";"A";"FRH0";"F";"FRANCE";"P";"F";"1";"6";"PROV";2024;517
"W0";"D";"P51G";"F";"XDC";"V";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"1";"6";"D";2000;362.1
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ";"76";"REG";"A";"F";"1";"6";"D";2008;941.1
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ";"76";"REG";"A";"F";"1";"6";"D";2007;848.4
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRM0";"F";"FRANCE";"P";"F";"1";"6";"PROV";2024;355.5
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRL0";"F";"FRANCE";"A";"F";"1";"6";"D";2002;2463.4
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRL0";"F";"FRANCE";"A";"F";"1";"6";"D";2001;2419.6
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRL0";"F";"FRANCE";"A";"F";"1";"6";"D";2000;2309.7
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRM0";"F";"FRANCE";"P";"F";"1";"6";"SD";2023;346.1
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ1";"F";"FRANCE";"P";"F";"1";"6";"SD";2023;711.9
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ1";"F";"FRANCE";"P";"F";"1";"6";"SD";2022;696.1
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ1";"F";"FRANCE";"A";"F";"1";"6";"D";2021;669.9
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ1";"F";"FRANCE";"P";"F";"1";"6";"PROV";2024;763.5
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ1";"F";"FRANCE";"A";"F";"1";"6";"D";2020;575.6
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FRMETHIDF";"FM_X_R11";"FRANCE";"A";"F";"1";"6";"D";2006;108045.8
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FRMETHIDF";"FM_X_R11";"FRANCE";"A";"F";"1";"6";"D";2007;117505.9
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FRD2";"F";"FRANCE";"A";"F";"1";"6";"D";2007;3479.6
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FRD2";"F";"FRANCE";"A";"F";"1";"6";"D";2005;2865.9
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FRD2";"F";"FRANCE";"A";"F";"1";"6";"D";2008;3405.5
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FRD2";"F";"FRANCE";"A";"F";"1";"6";"D";2009;3083.9
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FRD2";"F";"FRANCE";"A";"F";"1";"6";"D";2006;3191.7
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRG0";"F";"FRANCE";"P";"F";"1";"6";"SD";2023;1032.9
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"1";"6";"D";2000;217.1
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRG0";"F";"FRANCE";"P";"F";"1";"6";"PROV";2024;1122.5
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"1";"6";"D";2002;186.2
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRF3";"F";"FRANCE";"A";"F";"1";"6";"D";2001;206.1
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FR1";"11";"REG";"A";"F";"1";"6";"D";2007;12929.3
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FR1";"11";"REG";"A";"F";"1";"6";"D";2010;12092.3
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FR1";"11";"REG";"A";"F";"1";"6";"D";2006;11739.2
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FR1";"11";"REG";"A";"F";"1";"6";"D";2009;11603
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ";"76";"REG";"A";"F";"1";"6";"D";2005;734
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ";"76";"REG";"A";"F";"1";"6";"D";2002;607.5
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ";"76";"REG";"A";"F";"1";"6";"D";2004;674.1
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ";"76";"REG";"A";"F";"1";"6";"D";2003;619.6
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ";"76";"REG";"A";"F";"1";"6";"D";2006;812.4
"W0";"D";"P51G";"F";"XDC";"V";"S";"A";"FRH0";"F";"FRANCE";"P";"F";"1";"6";"SD";2023;534.2
"W0";"D";"P51G";"F";"XDC";"V";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"1";"6";"D";2020;541.4
"W0";"D";"P51G";"F";"XDC";"V";"S";"A";"FRH0";"F";"FRANCE";"P";"F";"1";"6";"SD";2022;497.6
"W0";"D";"P51G";"F";"XDC";"V";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"1";"6";"D";2021;595.5
"W0";"D";"P51G";"F";"XDC";"V";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"1";"6";"D";2019;428.8
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FRMETHIDF";"FM_X_R11";"FRANCE";"A";"F";"1";"6";"D";2002;76643.5
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FRMETHIDF";"FM_X_R11";"FRANCE";"A";"F";"1";"6";"D";2005;96341.4
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FRMETHIDF";"FM_X_R11";"FRANCE";"A";"F";"1";"6";"D";2004;89162.8
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FRMETHIDF";"FM_X_R11";"FRANCE";"A";"F";"1";"6";"D";2001;73264.4
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FRMETHIDF";"FM_X_R11";"FRANCE";"A";"F";"1";"6";"D";2003;81465
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRE";"32";"REG";"A";"F";"1";"6";"D";2003;562.8
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRE";"32";"REG";"A";"F";"1";"6";"D";2002;498.6
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRB0";"F";"FRANCE";"P";"F";"1";"6";"SD";2023;1903.5
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRB0";"F";"FRANCE";"P";"F";"1";"6";"PROV";2024;1961.6
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"1";"6";"D";2019;272.2
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"1";"6";"D";2020;236.7
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"1";"6";"D";2021;295.7
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRM0";"F";"FRANCE";"P";"F";"1";"6";"SD";2022;314.3
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRB0";"F";"FRANCE";"A";"F";"1";"6";"D";2018;1508.9
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRB0";"F";"FRANCE";"A";"F";"1";"6";"D";2021;1706.3
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRB0";"F";"FRANCE";"P";"F";"1";"6";"SD";2022;1757
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRB0";"F";"FRANCE";"A";"F";"1";"6";"D";2020;1617.6
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRB0";"F";"FRANCE";"A";"F";"1";"6";"D";2019;1628.2
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"1";"6";"D";2020;929.7
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"1";"6";"D";2019;971.2
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"1";"6";"D";2021;1039.2
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"1";"6";"D";2018;830
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRG0";"F";"FRANCE";"P";"F";"1";"6";"SD";2022;976
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ1";"F";"FRANCE";"A";"F";"1";"6";"D";2016;458.7
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ1";"F";"FRANCE";"A";"F";"1";"6";"D";2015;400.6
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ1";"F";"FRANCE";"A";"F";"1";"6";"D";2018;513.6
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ1";"F";"FRANCE";"A";"F";"1";"6";"D";2017;480.8
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ1";"F";"FRANCE";"A";"F";"1";"6";"D";2019;545.9
"W0";"D";"P51G";"F";"XDC";"V";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"1";"6";"D";2014;349.5
"W0";"D";"P51G";"F";"XDC";"V";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"1";"6";"D";2015;337.4
"W0";"D";"P51G";"F";"XDC";"V";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"1";"6";"D";2018;425.4
"W0";"D";"P51G";"F";"XDC";"V";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"1";"6";"D";2016;342.5
"W0";"D";"P51G";"F";"XDC";"V";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"1";"6";"D";2017;398.9
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"1";"6";"D";2014;213.3
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"1";"6";"D";2018;265.9
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"1";"6";"D";2015;244.2
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"1";"6";"D";2017;252
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"1";"6";"D";2016;244.5
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FR1";"11";"REG";"A";"F";"1";"6";"D";2004;10574
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FR1";"11";"REG";"A";"F";"1";"6";"D";2003;10132.2
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FR1";"11";"REG";"A";"F";"1";"6";"D";2005;11191.7
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FR1";"11";"REG";"A";"F";"1";"6";"D";2001;9756.9
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FRD2";"F";"FRANCE";"A";"F";"1";"6";"D";2000;2083.7
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FRD2";"F";"FRANCE";"A";"F";"1";"6";"D";2003;2354.4
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FRD2";"F";"FRANCE";"A";"F";"1";"6";"D";2001;2150.7
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FRD2";"F";"FRANCE";"A";"F";"1";"6";"D";2004;2649.2
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FRD2";"F";"FRANCE";"A";"F";"1";"6";"D";2002;2229.9
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"1";"6";"D";2016;670.6
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"1";"6";"D";2017;809.3
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ";"76";"REG";"A";"F";"1";"6";"D";2001;586.5
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ";"76";"REG";"A";"F";"1";"6";"D";2000;501.3
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRE";"32";"REG";"A";"F";"1";"6";"D";2000;562
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRF";"44";"REG";"P";"F";"1";"6";"SD";2022;1007.8
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRF";"44";"REG";"P";"F";"1";"6";"SD";2023;1056.1
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRE";"32";"REG";"A";"F";"1";"6";"D";2001;544.6
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRF";"44";"REG";"P";"F";"1";"6";"PROV";2024;1150.5
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRK";"84";"REG";"P";"F";"1";"6";"PROV";2024;3265.3
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRK";"84";"REG";"P";"F";"1";"6";"SD";2022;2957
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRK";"84";"REG";"A";"F";"1";"6";"D";2020;2519.5
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRK";"84";"REG";"A";"F";"1";"6";"D";2021;2907.5
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRK";"84";"REG";"P";"F";"1";"6";"SD";2023;3045.6
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"1";"6";"D";2015;663.9
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"1";"6";"D";2014;616.7
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"1";"6";"D";2011;512.5
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"1";"6";"D";2012;605.6
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"1";"6";"D";2013;479.9
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FR1";"11";"REG";"A";"F";"1";"6";"D";2021;51978.9
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FR1";"11";"REG";"P";"F";"1";"6";"SD";2022;54486.1
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FR1";"11";"REG";"P";"F";"1";"6";"SD";2023;52677.4
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FRMETHIDF";"FM_X_R11";"FRANCE";"A";"F";"1";"6";"D";2000;70567.7
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FR1";"11";"REG";"P";"F";"1";"6";"PROV";2024;50217.5
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FRE1";"F";"FRANCE";"A";"F";"1";"6";"D";2020;6712.9
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FRE1";"F";"FRANCE";"P";"F";"1";"6";"SD";2023;7797.5
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FRE1";"F";"FRANCE";"P";"F";"1";"6";"SD";2022;8097.5
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FRE1";"F";"FRANCE";"A";"F";"1";"6";"D";2021;7736.1
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FRE1";"F";"FRANCE";"P";"F";"1";"6";"PROV";2024;7433.4
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRB0";"F";"FRANCE";"A";"F";"1";"6";"D";2017;1466.2
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRB0";"F";"FRANCE";"A";"F";"1";"6";"D";2016;1425.9
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRB0";"F";"FRANCE";"A";"F";"1";"6";"D";2014;1415.2
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRB0";"F";"FRANCE";"A";"F";"1";"6";"D";2015;1487.8
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRB";"24";"REG";"P";"F";"1";"6";"PROV";2024;1961.6
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FR1";"11";"REG";"A";"F";"1";"6";"D";2000;9522.3
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRB";"24";"REG";"P";"F";"1";"6";"SD";2022;1757
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRB";"24";"REG";"P";"F";"1";"6";"SD";2023;1903.5
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRB";"24";"REG";"A";"F";"1";"6";"D";2021;1706.3
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRF";"44";"REG";"A";"F";"1";"6";"D";2018;919.7
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRF";"44";"REG";"A";"F";"1";"6";"D";2020;1012.8
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRF";"44";"REG";"A";"F";"1";"6";"D";2019;1064.3
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRF";"44";"REG";"A";"F";"1";"6";"D";2021;1119.1
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ1";"F";"FRANCE";"A";"F";"1";"6";"D";2011;399.7
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ1";"F";"FRANCE";"A";"F";"1";"6";"D";2010;329.8
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ1";"F";"FRANCE";"A";"F";"1";"6";"D";2014;394.3
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ1";"F";"FRANCE";"A";"F";"1";"6";"D";2012;400.5
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ1";"F";"FRANCE";"A";"F";"1";"6";"D";2013;369.9
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"1";"6";"D";2010;194.2
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"1";"6";"D";2012;206.6
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"1";"6";"D";2013;218.6
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"1";"6";"D";2011;204.8
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"1";"6";"D";2009;191.3
"W0";"D";"P51G";"F";"XDC";"V";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"1";"6";"D";2011;416.6
"W0";"D";"P51G";"F";"XDC";"V";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"1";"6";"D";2013;347
"W0";"D";"P51G";"F";"XDC";"V";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"1";"6";"D";2012;376.5
"W0";"D";"P51G";"F";"XDC";"V";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"1";"6";"D";2009;349.9
"W0";"D";"P51G";"F";"XDC";"V";"S";"A";"FRH0";"F";"FRANCE";"A";"F";"1";"6";"D";2010;343.3
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRF";"44";"REG";"A";"F";"1";"6";"D";2016;755.9
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRF";"44";"REG";"A";"F";"1";"6";"D";2013;541.7
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRF";"44";"REG";"A";"F";"1";"6";"D";2017;915.1
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRF";"44";"REG";"A";"F";"1";"6";"D";2014;690
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRF";"44";"REG";"A";"F";"1";"6";"D";2015;740.5
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRK";"84";"REG";"A";"F";"1";"6";"D";2019;2443.3
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRK";"84";"REG";"A";"F";"1";"6";"D";2017;2147.9
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRK";"84";"REG";"A";"F";"1";"6";"D";2016;2061.5
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRK";"84";"REG";"A";"F";"1";"6";"D";2018;2298.5
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"1";"6";"D";2010;465.7
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"1";"6";"D";2009;494.8
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FR1";"11";"REG";"A";"F";"1";"6";"D";2016;39747.3
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FR1";"11";"REG";"A";"F";"1";"6";"D";2018;44368.1
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FR1";"11";"REG";"A";"F";"1";"6";"D";2017;42815.4
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FR1";"11";"REG";"A";"F";"1";"6";"D";2019;50385.7
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FR1";"11";"REG";"A";"F";"1";"6";"D";2020;43777.1
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRB0";"F";"FRANCE";"A";"F";"1";"6";"D";2010;1268
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRB0";"F";"FRANCE";"A";"F";"1";"6";"D";2011;1314.5
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRB0";"F";"FRANCE";"A";"F";"1";"6";"D";2013;1440.9
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRB0";"F";"FRANCE";"A";"F";"1";"6";"D";2012;1369
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ1";"F";"FRANCE";"A";"F";"1";"6";"D";2009;313.3
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ1";"F";"FRANCE";"A";"F";"1";"6";"D";2008;329.1
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ1";"F";"FRANCE";"A";"F";"1";"6";"D";2005;284.4
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ1";"F";"FRANCE";"A";"F";"1";"6";"D";2006;307.3
"W0";"D";"P51G";"J";"XDC";"V";"S";"A";"FRJ1";"F";"FRANCE";"A";"F";"1";"6";"D";2007;320.4
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FRE1";"F";"FRANCE";"A";"F";"1";"6";"D";2019;6756.5
"W0";"D";"P51G";"L";"XDC";"V";"S";"A";"FRE1";"F";"FRANCE";"A";"F";"1";"6";"D";2018;6755.1
"W0";"B";"B1G";"G";"XDC";"V";"S";"A";"FRY";"DOM";"OTHER";"A";"F";"1";"6";"D";2012;4389.7
"W0";"B";"B1G";"J";"XDC";"V";"S";"A";"FRY";"DOM";"OTHER";"A";"F";"1";"6";"D";2010;1339.9
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRF";"44";"REG";"A";"F";"1";"6";"D";2010;528.1
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRF";"44";"REG";"A";"F";"1";"6";"D";2012;685.4
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRF";"44";"REG";"A";"F";"1";"6";"D";2009;574.1
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRF";"44";"REG";"A";"F";"1";"6";"D";2011;577.6
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"1";"6";"D";2007;167.1
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"1";"6";"D";2006;162.1
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"1";"6";"D";2004;142.6
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"1";"6";"D";2005;149.1
"W0";"D";"P51G";"GTI";"XDC";"V";"S";"A";"FRM0";"F";"FRANCE";"A";"F";"1";"6";"D";2008;214.4
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"1";"6";"D";2004;441.5
"W0";"D";"P51G";"K";"XDC";"V";"S";"A";"FRG0";"F";"FRANCE";"A";"F";"1";"6";"D";2005;421.5
